vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Access
206,HP-ST-303,STAIR 03 HP-ST-303,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004ad710,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
407,HP4312A,AV CLO HP4312A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c46424,394,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,1
407,HP4312A,AV CLO HP4312A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c46424,376,HP4005,PUBLIC (STAIR),8df684a3-eb47-49ac-8d34-df8266b25986-004ce63c,1
407,HP4312A,AV CLO HP4312A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c46424,249,HP4312,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1f,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,411,HP4130E,ELECT,7a8be452-8a51-4415-8321-f24ba84a7a2d-0132a330,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,298,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,397,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,391,HP4209,WELLNESS,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,299,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,260,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,261,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,1
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,262,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,1
552,HP6100M,OFFICE HP6100M,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
552,HP6100M,OFFICE HP6100M,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,535,HP6100P,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf744,1
552,HP6100M,OFFICE HP6100M,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,556,HP6100N,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,1
552,HP6100M,OFFICE HP6100M,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,589,HP6100Q,OFFICE,0ecb5947-ac96-4b12-aa87-c41974f6cf03-00493b2f,1
553,HP6100G,ASSOC. DEAN HP6100G,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,560,HP6100K,ASSIST. DEAN,1674267a-4f3b-4bd3-8bff-9fea2c8565c4-002e20b9,1
553,HP6100G,ASSOC. DEAN HP6100G,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,554,HP6100J,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,1
553,HP6100G,ASSOC. DEAN HP6100G,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,555,HP6100H,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,1
553,HP6100G,ASSOC. DEAN HP6100G,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
554,HP6100J,OFFICE HP6100J,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,560,HP6100K,ASSIST. DEAN,1674267a-4f3b-4bd3-8bff-9fea2c8565c4-002e20b9,1
554,HP6100J,OFFICE HP6100J,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,553,HP6100G,ASSOC. DEAN,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,1
554,HP6100J,OFFICE HP6100J,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,555,HP6100H,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,1
554,HP6100J,OFFICE HP6100J,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,560,HP6100K,ASSIST. DEAN,1674267a-4f3b-4bd3-8bff-9fea2c8565c4-002e20b9,1
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,553,HP6100G,ASSOC. DEAN,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,1
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,554,HP6100J,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,1
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,552,HP6100M,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,1
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,535,HP6100P,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf744,1
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,589,HP6100Q,OFFICE,0ecb5947-ac96-4b12-aa87-c41974f6cf03-00493b2f,1
558,HP6100S,WORKRM/ STOR HP6100S,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9509,584,HP6011,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c3,1
558,HP6100S,WORKRM/ STOR HP6100S,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9509,594,HP-C60A,PUBLIC CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,1
558,HP6100S,WORKRM/ STOR HP6100S,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9509,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
153,HP3120X,HUDDLE HP3120X,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d80,159,HP3120A,WORKROOM/STORAGE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac33e,1
153,HP3120X,HUDDLE HP3120X,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d80,233,HP-C31B,ADMIN CORR.,6769fb4e-8f5e-43fe-8c59-0352e7262f5c-00898fc5,1
154,HP3120C,HUDDLE HP3120C,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d83,214,HP3100,ADMIN ENTRY,c03294b1-3427-4409-992c-4d66fdf61132-004cdc08,1
154,HP3120C,HUDDLE HP3120C,fa7b4a67-9991-4750-8563-132eb7ac0cc5-00360d83,159,HP3120A,WORKROOM/STORAGE,484585ff-557f-4d0c-95e9-ab9d3c1b78e2-003ac33e,1
404,HP4110B,CLO. HP4110B,f865b1a8-17dc-4c9a-869a-0c4dd4373e0b-00b7ab76,348,HP-C41A,ADMIN CORR.,59e9e32b-1657-4963-9de1-b02ee200fb61-00479bef,1
165,HP3110T,CHAIR OFFICE HP3110T,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73f7,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
165,HP3110T,CHAIR OFFICE HP3110T,9184f9ef-56f8-464d-8752-2bc104b17e34-003b73f7,240,HP3110UA,CLO.,9066caa9-697b-4982-86f2-9bd0364c1dbf-00c16b60,1
390,HP4310A,AV CLO. HP4310A,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b73cd,248,HP4310,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1c,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,411,HP4130E,ELECT,7a8be452-8a51-4415-8321-f24ba84a7a2d-0132a330,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,298,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,397,HP5226,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b134,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,395,HP-C40B,PUBLIC CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af24,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,267,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,299,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,1
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,256,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,1
9,HP1000,BUILDING LOBBY HP1000,01dcde21-cacf-4769-a509-88c3cf060c87-004ac566,0,HP1000A,VESTIBULE,363b0869-408a-48a6-bd1a-c1220b2aa530-003e369c,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,562,HP6306,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec24d,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,594,HP-C60A,PUBLIC CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,601,HP6300,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,567,HP6302,STORAGE,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,548,HP6304,SIM: FLEX,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d947c,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,603,HP6301,SIMULATION AV EQUIPMENT,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007228fd,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,604,HP6303,STORAGE,23bc774d-9703-4cfc-91d0-ca2ae2385d36-0072290e,1
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,571,HP6305,CONTROL,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fd6,1
592,HP-ST-601,STAIR 01 HP-ST-601,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,626,HP-C60C,CORRIDOR,4f93459d-87bb-438e-8ed8-b827dc809597-016effb2,1
592,HP-ST-601,STAIR 01 HP-ST-601,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1
592,HP-ST-601,STAIR 01 HP-ST-601,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,521,HP6344,SIM: MH,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,1
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,600,HP-C63A,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,1
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,569,HP6307,SIM: LD,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fbc,1
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,571,HP6305,CONTROL,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fd6,1
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,604,HP6303,STORAGE,23bc774d-9703-4cfc-91d0-ca2ae2385d36-0072290e,1
593,HP-ST-603,STAIR 03 HP-ST-603,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b0,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,584,HP6011,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c3,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,585,HP6015,ELECT,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c4,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,586,HP6017,DATA,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c5,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,587,HP6013,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c7,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,613,HP-C61A,ADMIN CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089c145,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,600,HP-C63A,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,558,HP6100S,WORKRM/ STOR,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9509,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,603,HP6301,SIMULATION AV EQUIPMENT,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007228fd,1
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,604,HP6303,STORAGE,23bc774d-9703-4cfc-91d0-ca2ae2385d36-0072290e,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,368,HP4140GG,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486835,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,370,HP4140HH,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486845,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,398,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,1
365,HP4140FF,OFFICE HP4140FF,8761029a-7949-451f-bead-5894f98e32b0-00486832,371,HP4140CC,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048688b,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,368,HP4140GG,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486835,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,370,HP4140HH,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486845,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,398,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,1
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,371,HP4140CC,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048688b,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,368,HP4140GG,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486835,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,370,HP4140HH,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486845,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,398,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,1
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,371,HP4140CC,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048688b,1
211,HP3003,COLLAB HP3003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb257,99,HP3302,CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d542d,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,370,HP4140HH,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486845,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,398,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,1
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,371,HP4140CC,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048688b,1
139,HP3011,TOILET HP3011,d685d01c-e7d4-4cf1-8630-ba07ce79164f-0032472f,210,HP-C31A,ADMIN CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af539,1
139,HP3011,TOILET HP3011,d685d01c-e7d4-4cf1-8630-ba07ce79164f-0032472f,216,HP3101,WORKRM/STOR,a05fb23f-c6e1-479f-a1ac-3774cb666868-005b1762,1
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,253,HP4308,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6249,1
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,268,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,1
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,394,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,1
375,HP4003,COLLAB HP4003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb32d,259,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,377,HP-C41C,"ADMIN CORR,",8df684a3-eb47-49ac-8d34-df8266b25986-004ce710,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,328,HP4120B,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde4,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,329,HP4120E,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde5,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,330,HP4120F,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde6,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,331,HP4120G,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde7,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,332,HP4120J,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,336,HP4120D,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,334,HP4120M,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,1
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,410,HP4130D,STORAGE,8343925d-5711-40d8-9237-2d3241ec6fe6-00d17f7c,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,396,HP-C41F,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b131,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,368,HP4140GG,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486835,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,398,HP-C41D,ADMIN CORR.,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089b137,1
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,371,HP4140CC,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-0048688b,1
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,3,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,1
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,4,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,1
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,26,HP-ST-100,STAIR,1793b9fb-b174-4ff0-8b99-22be4f8cd621-00b885aa,1
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,8,HP1014,MACH RM,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab8ce,1
490,HP5003,COLLAB HP5003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb449,421,HP5302,CLASSROOM,a1fa4f9a-2c19-45b2-9804-0db8c403c3eb-002d822f,1
295,HP4120C,STAFF OFFICE HP4120C,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b5047,294,HP4120A,WORKROOM / STORAGE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b41e0,1
