vi,vi Room Number,vi Room Name,vi Room Unique ID,vj,vj Room Number,vj Room Name,vj Room Unique ID,Access,Connecting Centroids Distance
407,HP4312A,AV CLO HP4312A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c46424,249,HP4312,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1f,1,27.80319039
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,260,HP4153,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dc,1,17.99274982
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,261,HP4157,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2dd,1,54.09139155
267,HP4151,RESEARCH HP4151,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,262,HP4155,RESEARCH,51ff7dbf-0d68-43c5-a409-2c1b36764abe-0031c2de,1,36.10889949
552,HP6100M,OFFICE HP6100M,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,535,HP6100P,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf744,1,20.06523697
554,HP6100J,OFFICE HP6100J,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,553,HP6100G,ASSOC. DEAN,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,1,24.59098015
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,553,HP6100G,ASSOC. DEAN,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fa,1,14.59359954
555,HP6100H,OFFICE HP6100H,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fd,554,HP6100J,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fc,1,10.00000002
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,552,HP6100M,OFFICE,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94f8,1,9.891773871
556,HP6100N,OFFICE HP6100N,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d94fe,535,HP6100P,OFFICE,1ba13095-4a3a-4dfb-bb79-e671735cf6e1-002bf744,1,10.1737315
404,HP4110B,CLO. HP4110B,f865b1a8-17dc-4c9a-869a-0c4dd4373e0b-00b7ab76,348,HP-C41A,ADMIN CORR.,59e9e32b-1657-4963-9de1-b02ee200fb61-00479bef,1,24.69314101
390,HP4310A,AV CLO. HP4310A,7d318c75-447d-4ef8-9c1f-27c12d2df25a-006b73cd,248,HP4310,CLASSROOM,bddf1669-ea15-4c5e-a2a9-34e4075e83bc-002bfe1c,1,20.05730363
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,298,HP4140K,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52d3,1,11.20791317
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,267,HP4151,RESEARCH,a590d2e2-cc1f-4e02-a892-94f67903f45e-003297eb,1,37.62021345
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,299,HP4140L,STAFF OFFICE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b52db,1,21.34935549
391,HP4209,WELLNESS HP4209,ba831953-ab96-4132-a9be-093afd6c2829-006d409a,256,HP4207,ASSESSMENT LIBRARY,3361b7f5-cad0-4606-9350-5b0507f4d788-002d624d,1,14.16667221
9,HP1000,BUILDING LOBBY HP1000,01dcde21-cacf-4769-a509-88c3cf060c87-004ac566,0,HP1000A,VESTIBULE,363b0869-408a-48a6-bd1a-c1220b2aa530-003e369c,1,20.37783607
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,562,HP6306,CONTROL,c82672cd-897e-4bd6-b9f0-6a0f1ffc6248-002ec24d,1,16.87493599
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,594,HP-C60A,PUBLIC CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,1,47.55281261
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,567,HP6302,STORAGE,19aaaff1-0b69-4ccd-9cd3-be031c1d448d-00331bd5,1,12.56180939
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,548,HP6304,SIM: FLEX,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d947c,1,19.06087996
600,HP-C63A,PATIENT UNIT CORRIDOR HP-C63A,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,571,HP6305,CONTROL,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fd6,1,12.19820632
592,HP-ST-601,STAIR 01 HP-ST-601,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,577,HP-C63D,EXAM SUITE CORRIDOR,9c366077-349c-4b85-95f7-9501b769eaa4-0043c99b,1,47.74722771
592,HP-ST-601,STAIR 01 HP-ST-601,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2a7,521,HP6344,SIM: MH,8e7d43a9-a54b-4f51-a3ff-67e3eea2c904-002bcb1a,1,25.16827368
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,600,HP-C63A,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,1,26.17624368
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,569,HP6307,SIM: LD,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fbc,1,14.78388348
601,HP6300,PATIENT UNIT CORRIDOR HP6300,faf824cd-3b0a-40f1-a617-bdfc3f559c86-005501b4,571,HP6305,CONTROL,6705ee8c-facf-410d-b7b9-fbbe4ac49775-00421fd6,1,16.59148096
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,584,HP6011,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c3,1,12.49654902
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,585,HP6015,ELECT,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c4,1,21.6955572
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,586,HP6017,DATA,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c5,1,32.56524883
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,587,HP6013,TOILET,a83e5733-447c-485e-b2eb-e5ad46d359db-004783c7,1,15.03569289
594,HP-C60A,PUBLIC CORR. HP-C60A,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,558,HP6100S,WORKRM/ STOR,8a8ed395-d2d4-4bca-9433-fa2bac1c2409-002d9509,1,23.06366333
366,HP4140EE,OFFICE HP4140EE,8761029a-7949-451f-bead-5894f98e32b0-00486833,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1,9.999999991
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1,19.99999999
367,HP4140DD,OFFICE HP4140DD,8761029a-7949-451f-bead-5894f98e32b0-00486834,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1,10
211,HP3003,COLLAB HP3003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb257,99,HP3302,CLASSROOM,20d7622d-978b-49e2-a948-380dc195da73-002d542d,1,35.74463397
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1,10
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1,20
368,HP4140GG,OFFICE HP4140GG,8761029a-7949-451f-bead-5894f98e32b0-00486835,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1,30
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,253,HP4308,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d6249,1,38.6348458
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,268,HP4306,SEMINAR,b3065094-86ab-4d77-9287-663e2d01caf4-0032d149,1,22.0516799
408,HP4306A,AV CLO. HP4306A,e1ca5255-0d85-472b-baeb-df68c8a9f560-00c464bb,394,HP4002,EAST ATRIUM,1192b38b-86e4-4f47-ae4d-0e23108f4710-0089af0a,1,36.36842301
375,HP4003,COLLAB HP4003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb32d,259,HP4302,CLASSROOM,3361b7f5-cad0-4606-9350-5b0507f4d788-002d625a,1,36.73776102
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,328,HP4120B,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde4,1,64.87941203
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,329,HP4120E,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde5,1,42.69973898
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,330,HP4120F,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde6,1,31.52579176
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,331,HP4120G,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde7,1,20.80134556
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,332,HP4120J,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044dde8,1,10.49119371
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,336,HP4120D,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddf8,1,53.76730685
369,HP4120K,OFFICE HP4120K,8761029a-7949-451f-bead-5894f98e32b0-00486840,334,HP4120M,OFFICE,5bf14f86-8e94-4f94-a5a8-ff8cf01c321e-0044ddea,1,10.81418812
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,365,HP4140FF,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486832,1,19.91872747
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,366,HP4140EE,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486833,1,29.9186925
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,367,HP4140DD,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486834,1,39.91867505
370,HP4140HH,OFFICE HP4140HH,8761029a-7949-451f-bead-5894f98e32b0-00486845,368,HP4140GG,OFFICE,8761029a-7949-451f-bead-5894f98e32b0-00486835,1,9.918832932
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,3,HP1012,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e68,1,18.60217416
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,4,HP1013,TOILET,99689c1e-05db-4dbb-9c92-e72a39ad8cd4-004a1e69,1,11.92701756
18,HP-C10A,CORRIDOR HP-C10A,1e4239ea-71ba-4d38-bb37-8676d53ceac4-0069b44a,8,HP1014,MACH RM,4ba18549-9c74-4ef6-8f75-163bdfda2351-004ab8ce,1,23.28294276
490,HP5003,COLLAB HP5003,97b4a129-5383-44d2-804d-f54dd5cee5c8-004cb449,421,HP5302,CLASSROOM,a1fa4f9a-2c19-45b2-9804-0db8c403c3eb-002d822f,1,38.0864897
295,HP4120C,STAFF OFFICE HP4120C,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b5047,294,HP4120A,WORKROOM / STORAGE,7ef0643c-3fdb-41b8-af0f-9d8ee06d00a0-003b41e0,1,11.74644442
520,HP5207,EQUIP. HP5207,3da8a856-0d02-4128-9e6a-2bf658a48bf6-014f4f36,511,HP-C50B,PUBLIC CORR.,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b9e5,1,13.32253969
520,HP5207,EQUIP. HP5207,3da8a856-0d02-4128-9e6a-2bf658a48bf6-014f4f36,512,HP5233,WEST ATRIUM,51f08de2-ad15-4e7b-8e66-908d05da8f7a-0089b9e8,1,47.32559111
599,HP-ST-602,STAIR 02 HP-ST-602,6922bfcd-f9f2-4f2d-9253-d98429ee199d-004cecda,579,HP-C63B,PATIENT UNIT CORRIDOR,d08dea9a-c945-4f25-ba65-da521d60c1ba-00469304,1,18.49089995
603,HP6301,SIMULATION AV EQUIPMENT HP6301,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007228fd,600,HP-C63A,PATIENT UNIT CORRIDOR,faf824cd-3b0a-40f1-a617-bdfc3f559c86-00550199,1,11.93305478
603,HP6301,SIMULATION AV EQUIPMENT HP6301,23bc774d-9703-4cfc-91d0-ca2ae2385d36-007228fd,594,HP-C60A,PUBLIC CORR.,10da9b0b-831f-4221-ac76-9ea0eb3a245e-004af2b3,1,47.64422917
212,HP3205A,DIAGNOSTIC CLASS LAB STORAGE HP3205A,159f9a9b-0941-4e5b-a63b-33cce400eb7b-004cdadc,78,HP3205,DIAGNOSTIC CLASS LAB,7d138358-9f87-4466-8f01-402102411f74-002c1be5,1,22.13358988
