Phase,AgentID,Starting Node,Starting Room Name,Current Node,Room Name,Path,Agent Type
0,1254,394,OFFICE,189,OFFICE,"[394, 304, 181, 209, 84, 229, 226, 125, 235, 189]",Academic
0,1255,509,OFFICE,443,OFFICE,"[509, 433, 489, 476, 431, 445, 444, 443]",Academic
0,1256,206,OFFICE,103,OFFICE,"[206, 210, 103]",Academic
0,1257,69,STAFF OFFICE,437,STAFF OFFICE,"[69, 55, 206, 373, 488, 489, 462, 492, 466, 437]",Academic
0,1258,577,OFFICE,182,OFFICE,"[577, 592, 440, 304, 181, 209, 84, 229, 226, 125, 235, 182]",Academic
0,1259,209,OFFICE,305,OFFICE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 399, 305]",Academic
0,1260,9,OFFICE,454,OFFICE,"[9, 29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 454]",Academic
0,1261,394,OFFICE,354,OFFICE,"[394, 259, 375, 406, 343, 348, 354]",Academic
0,1262,396,STAFF OFFICE,448,STAFF OFFICE,"[396, 394, 304, 440, 509, 433, 466, 448]",Academic
0,1263,594,STAFF OFFICE,297,STAFF OFFICE,"[594, 610, 612, 611, 568, 441, 302, 394, 255, 395, 391, 397, 297]",Academic
0,1264,35,OFFICE,474,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 474]",Academic
0,1265,376,OFFICE,190,OFFICE,"[376, 394, 304, 181, 209, 84, 229, 226, 125, 235, 190]",Academic
0,1266,394,OFFICE,317,OFFICE,"[394, 396, 317]",Academic
0,1267,53,STAFF OFFICE,297,STAFF OFFICE,"[53, 42, 181, 304, 394, 255, 395, 391, 397, 297]",Academic
0,1268,53,CONF(8),286,CONF(8),"[53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 399, 286]",Academic
0,1269,611,STAFF OFFICE,310,STAFF OFFICE,"[611, 568, 441, 302, 394, 396, 310]",Academic
0,1270,1,OFFICE,351,OFFICE,"[1, 26, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 351]",Academic
0,1271,509,AUDITORIUM,1,AUDITORIUM,"[509, 441, 302, 179, 44, 17, 8, 18, 26, 1]",Academic
0,1272,509,EXAM,525,EXAM,"[509, 440, 592, 577, 525]",Academic
0,1273,394,CONF(8),112,CONF(8),"[394, 304, 181, 209, 84, 229, 226, 125, 235, 234, 112]",Academic
0,1274,53,OFFICE,479,OFFICE,"[53, 69, 55, 206, 373, 488, 489, 479]",Academic
0,1275,35,OFFICE,98,OFFICE,"[35, 53, 69, 55, 206, 210, 98]",Academic
0,1276,303,OFFICE,369,OFFICE,"[303, 442, 509, 433, 489, 488, 373, 348, 404, 380, 369]",Academic
0,1277,509,OFFICE,315,OFFICE,"[509, 440, 304, 394, 396, 315]",Academic
0,1278,35,OFFICE,349,OFFICE,"[35, 53, 69, 55, 206, 373, 348, 349]",Academic
0,1279,433,OFFICE,355,OFFICE,"[433, 489, 488, 373, 348, 355]",Academic
0,1280,577,OFFICE,182,OFFICE,"[577, 592, 440, 304, 181, 209, 84, 229, 226, 125, 235, 182]",Academic
0,1281,180,OFFICE,97,OFFICE,"[180, 303, 442, 509, 433, 489, 488, 373, 206, 210, 97]",Academic
0,1282,209,OFFICE,507,OFFICE,"[209, 181, 304, 440, 509, 412, 511, 507]",Academic
0,1283,509,OFFICE,368,OFFICE,"[509, 440, 304, 394, 396, 368]",Academic
0,1284,509,OFFICE,316,OFFICE,"[509, 440, 304, 394, 396, 316]",Academic
0,1285,229,OFFICE,467,OFFICE,"[229, 84, 209, 181, 304, 440, 509, 433, 489, 467]",Academic
0,1286,511,OFFICE,315,OFFICE,"[511, 412, 509, 440, 304, 394, 396, 315]",Academic
0,1287,613,OFFICE,445,OFFICE,"[613, 593, 488, 489, 476, 431, 445]",Academic
0,1288,229,OFFICE,360,OFFICE,"[229, 84, 209, 99, 211, 240, 210, 206, 373, 348, 360]",Academic
0,1289,9,OFFICE,366,OFFICE,"[9, 29, 18, 8, 17, 44, 179, 302, 394, 396, 366]",Academic
0,1290,577,OFFICE,97,OFFICE,"[577, 592, 440, 509, 433, 489, 488, 373, 206, 210, 97]",Academic
0,1291,1,STAFF OFFICE,265,STAFF OFFICE,"[1, 26, 18, 8, 17, 44, 179, 302, 394, 255, 395, 391, 397, 327, 251, 265]",Academic
0,1292,592,AUDITORIUM,1,AUDITORIUM,"[592, 440, 304, 181, 209, 179, 44, 17, 8, 18, 26, 1]",Academic
0,1293,626,CONF(8),131,CONF(8),"[626, 592, 440, 509, 433, 489, 488, 373, 206, 210, 231, 214, 111, 233, 131]",Academic
0,1294,230,OFFICE,589,OFFICE,"[230, 82, 209, 181, 304, 440, 509, 433, 489, 488, 593, 613, 589]",Academic
0,1295,268,EXAM,530,EXAM,"[268, 304, 440, 592, 577, 530]",Academic
0,1296,29,OFFICE,101,OFFICE,"[29, 18, 8, 17, 44, 179, 209, 84, 229, 226, 125, 235, 101]",Academic
0,1297,579,OFFICE,317,OFFICE,"[579, 599, 442, 303, 394, 396, 317]",Academic
0,1298,209,OFFICE,556,OFFICE,"[209, 181, 304, 440, 509, 433, 489, 488, 593, 613, 556]",Academic
0,1299,374,OFFICE,358,OFFICE,"[374, 348, 358]",Academic
0,1300,35,OFFICE,443,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 476, 431, 445, 444, 443]",Academic
0,1301,348,OFFICE,366,OFFICE,"[348, 343, 406, 375, 259, 394, 396, 366]",Academic
0,1302,512,STAFF OFFICE,247,STAFF OFFICE,"[512, 433, 509, 440, 304, 394, 255, 395, 391, 397, 247]",Academic
0,1303,394,OFFICE,471,OFFICE,"[394, 304, 440, 509, 433, 489, 471]",Academic
0,1304,509,OFFICE,318,OFFICE,"[509, 440, 304, 394, 396, 318]",Academic
0,1305,511,CHAIR OFFICE,359,CHAIR OFFICE,"[511, 433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 399, 359]",Academic
0,1306,35,STAFF OFFICE,437,STAFF OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 466, 437]",Academic
0,1307,209,OFFICE,160,OFFICE,"[209, 99, 211, 240, 210, 231, 160]",Academic
0,1308,209,OFFICE,449,OFFICE,"[209, 181, 304, 440, 509, 412, 511, 491, 439, 510, 449]",Academic
0,1309,35,OFFICE,307,OFFICE,"[35, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 399, 307]",Academic
0,1310,209,OFFICE,105,OFFICE,"[209, 99, 211, 240, 210, 231, 214, 111, 233, 105]",Academic
0,1311,209,OFFICE,163,OFFICE,"[209, 99, 211, 240, 210, 163]",Academic
0,1312,488,OFFICE,182,OFFICE,"[488, 489, 433, 509, 440, 304, 181, 209, 84, 229, 226, 125, 235, 182]",Academic
0,1313,394,OFFICE,103,OFFICE,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 103]",Academic
0,1314,348,CONF(24),111,CONF(24),"[348, 373, 206, 210, 231, 214, 111]",Academic
0,1315,29,STAFF OFFICE,327,STAFF OFFICE,"[29, 18, 8, 17, 44, 179, 302, 394, 255, 395, 391, 397, 327]",Academic
0,1316,393,CONF(24),269,CONF(24),"[393, 257, 255, 394, 259, 375, 406, 343, 374, 330, 377, 269]",Academic
0,1317,35,OFFICE,467,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 467]",Academic
0,1318,593,OFFICE,92,OFFICE,"[593, 488, 373, 206, 210, 92]",Academic
0,1319,509,OFFICE,470,OFFICE,"[509, 433, 489, 470]",Academic
0,1320,577,OFFICE,364,OFFICE,"[577, 592, 440, 509, 433, 489, 488, 373, 348, 364]",Academic
0,1321,35,OFFICE,95,OFFICE,"[35, 53, 69, 55, 206, 210, 95]",Academic
0,1322,593,OFFICE,451,OFFICE,"[593, 488, 489, 476, 431, 445, 444, 443, 446, 451]",Academic
0,1323,509,OFFICE,163,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 163]",Academic
0,1324,394,OFFICE,554,OFFICE,"[394, 304, 440, 509, 433, 489, 488, 593, 613, 554]",Academic
0,1325,493,OFFICE,357,OFFICE,"[493, 509, 433, 489, 488, 373, 348, 357]",Academic
0,1326,509,OFFICE,366,OFFICE,"[509, 440, 304, 394, 396, 366]",Academic
0,1327,378,OFFICE,161,OFFICE,"[378, 410, 334, 380, 404, 348, 373, 206, 210, 231, 161]",Academic
0,1328,69,OFFICE,89,OFFICE,"[69, 55, 206, 210, 231, 89]",Academic
0,1329,53,OFFICE,535,OFFICE,"[53, 69, 55, 206, 373, 488, 593, 613, 535]",Academic
0,1330,9,STAFF OFFICE,434,STAFF OFFICE,"[9, 29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 466, 434]",Academic
0,1331,303,OFFICE,324,OFFICE,"[303, 394, 396, 324]",Academic
0,1332,35,OFFICE,458,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 489, 462, 492, 458]",Academic
0,1333,433,OFFICE,88,OFFICE,"[433, 489, 488, 373, 206, 210, 231, 88]",Academic
0,1334,396,OFFICE,184,OFFICE,"[396, 394, 304, 181, 209, 84, 229, 226, 125, 235, 184]",Academic
0,1335,209,OFFICE,458,OFFICE,"[209, 181, 304, 440, 509, 412, 511, 458]",Academic
0,1336,593,OFFICE,157,OFFICE,"[593, 488, 373, 206, 210, 231, 157]",Academic
0,1337,53,STAFF OFFICE,146,STAFF OFFICE,"[53, 42, 181, 209, 84, 229, 226, 236, 166, 91, 146]",Academic
0,1338,69,OFFICE,475,OFFICE,"[69, 55, 206, 373, 488, 489, 475]",Academic
0,1339,209,CONF(8),504,CONF(8),"[209, 181, 304, 440, 509, 433, 489, 504]",Academic
0,1340,420,OFFICE,320,OFFICE,"[420, 440, 304, 394, 396, 320]",Academic
0,1341,35,OFFICE,176,OFFICE,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 235, 176]",Academic
0,1342,612,OFFICE,329,OFFICE,"[612, 610, 594, 613, 593, 488, 373, 348, 404, 380, 329]",Academic
0,1343,594,OFFICE,312,OFFICE,"[594, 613, 593, 488, 373, 348, 404, 380, 328, 377, 269, 399, 312]",Academic
0,1344,594,STAFF OFFICE,435,STAFF OFFICE,"[594, 613, 593, 488, 489, 476, 431, 445, 510, 435]",Academic
0,1345,510,OFFICE,456,OFFICE,"[510, 432, 466, 456]",Academic
0,1346,433,OFFICE,305,OFFICE,"[433, 489, 488, 373, 348, 404, 380, 328, 377, 269, 399, 305]",Academic
0,1347,509,OFFICE,204,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 204]",Academic
0,1348,209,OFFICE,311,OFFICE,"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 399, 311]",Academic
0,1349,394,OFFICE,185,OFFICE,"[394, 304, 181, 209, 84, 229, 226, 125, 235, 185]",Academic
0,1350,28,CONF(8),270,CONF(8),"[28, 29, 18, 8, 17, 44, 179, 302, 394, 396, 398, 270]",Academic
0,1351,376,OFFICE,88,OFFICE,"[376, 394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 88]",Academic
0,1352,35,OFFICE,305,OFFICE,"[35, 53, 69, 55, 206, 373, 348, 404, 380, 328, 377, 269, 399, 305]",Academic
0,1353,140,OFFICE,474,OFFICE,"[140, 224, 181, 304, 440, 509, 433, 489, 474]",Academic
0,1354,398,STAFF OFFICE,335,STAFF OFFICE,"[398, 396, 394, 259, 375, 406, 343, 374, 330, 377, 335]",Academic
0,1355,35,OFFICE,556,OFFICE,"[35, 53, 69, 55, 206, 373, 488, 593, 613, 556]",Academic
0,1356,53,AUDITORIUM,35,AUDITORIUM,"[53, 35]",Academic
0,1357,209,CONF(8),286,CONF(8),"[209, 99, 211, 240, 210, 206, 373, 348, 404, 380, 328, 377, 269, 399, 286]",Academic
0,1358,394,OFFICE,161,OFFICE,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 161]",Academic
0,1359,377,OFFICE,85,OFFICE,"[377, 328, 380, 404, 348, 373, 206, 210, 231, 85]",Academic
0,1360,394,OFFICE,329,OFFICE,"[394, 259, 375, 406, 343, 374, 329]",Academic
0,1361,399,OFFICE,459,OFFICE,"[399, 269, 377, 328, 380, 404, 348, 373, 488, 489, 462, 492, 459]",Academic
0,1362,53,STAFF OFFICE,457,STAFF OFFICE,"[53, 69, 55, 206, 373, 488, 489, 476, 431, 445, 510, 457]",Academic
0,1363,394,OFFICE,336,OFFICE,"[394, 259, 375, 406, 343, 374, 336]",Academic
0,1364,394,OFFICE,132,OFFICE,"[394, 304, 181, 209, 84, 229, 226, 125, 235, 132]",Academic
0,1365,577,OFFICE,320,OFFICE,"[577, 592, 440, 304, 394, 396, 320]",Academic
0,1366,209,OFFICE,324,OFFICE,"[209, 181, 304, 394, 396, 324]",Academic
0,1367,46,OFFICE,186,OFFICE,"[46, 53, 42, 181, 209, 84, 229, 226, 125, 235, 186]",Academic
0,1368,304,STAFF OFFICE,90,STAFF OFFICE,"[304, 440, 509, 433, 489, 488, 373, 206, 210, 231, 214, 111, 233, 90]",Academic
0,1369,69,EXAM,524,EXAM,"[69, 53, 42, 181, 304, 440, 592, 577, 524]",Academic
0,1370,509,OFFICE,104,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 111, 233, 104]",Academic
0,1371,304,STAFF OFFICE,295,STAFF OFFICE,"[304, 440, 509, 433, 489, 488, 373, 348, 404, 380, 328, 377, 295]",Academic
0,1372,601,EXAM,525,EXAM,"[601, 604, 594, 610, 612, 611, 577, 525]",Academic
0,1373,509,STAFF OFFICE,251,STAFF OFFICE,"[509, 440, 304, 394, 255, 395, 391, 397, 327, 251]",Academic
0,1374,493,OFFICE,354,OFFICE,"[493, 509, 433, 489, 488, 373, 348, 354]",Academic
0,1375,35,CONF(8),504,CONF(8),"[35, 53, 69, 55, 206, 373, 488, 489, 504]",Academic
0,1376,394,AUDITORIUM,35,AUDITORIUM,"[394, 304, 181, 42, 53, 35]",Academic
0,1377,68,OFFICE,175,OFFICE,"[68, 53, 69, 55, 206, 210, 231, 214, 111, 233, 175]",Academic
0,1378,394,OFFICE,185,OFFICE,"[394, 304, 181, 209, 84, 229, 226, 125, 235, 185]",Academic
0,1379,493,OFFICE,507,OFFICE,"[493, 509, 412, 511, 507]",Academic
0,1380,209,OFFICE,182,OFFICE,"[209, 84, 229, 226, 125, 235, 182]",Academic
0,1381,209,OFFICE,535,OFFICE,"[209, 181, 304, 440, 509, 433, 489, 488, 593, 613, 535]",Academic
0,1382,399,OFFICE,176,OFFICE,"[399, 269, 377, 328, 380, 404, 348, 373, 206, 210, 240, 211, 99, 209, 84, 229, 226, 125, 235, 176]",Academic
0,1383,493,OFFICE,328,OFFICE,"[493, 509, 433, 489, 488, 373, 348, 404, 380, 328]",Academic
0,1384,29,OFFICE,454,OFFICE,"[29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 454]",Academic
0,1385,488,STAFF OFFICE,167,STAFF OFFICE,"[488, 373, 206, 210, 231, 214, 167]",Academic
0,1386,493,OFFICE,476,OFFICE,"[493, 509, 433, 489, 476]",Academic
0,1387,374,OFFICE,88,OFFICE,"[374, 348, 373, 206, 210, 231, 88]",Academic
0,1388,509,OFFICE,162,OFFICE,"[509, 433, 489, 488, 373, 206, 210, 231, 214, 111, 233, 162]",Academic
0,1389,53,OFFICE,323,OFFICE,"[53, 42, 181, 304, 394, 396, 323]",Academic
0,1390,53,OFFICE,323,OFFICE,"[53, 42, 181, 304, 394, 396, 323]",Academic
0,1391,394,OFFICE,313,OFFICE,"[394, 259, 375, 406, 343, 374, 330, 377, 269, 399, 313]",Academic
0,1392,577,STAFF OFFICE,436,STAFF OFFICE,"[577, 592, 440, 509, 412, 511, 491, 439, 510, 436]",Academic
0,1393,509,STAFF OFFICE,327,STAFF OFFICE,"[509, 440, 304, 394, 255, 395, 391, 397, 327]",Academic
0,1394,53,STAFF OFFICE,327,STAFF OFFICE,"[53, 42, 181, 304, 394, 255, 395, 391, 397, 327]",Academic
0,1395,598,OFFICE,367,OFFICE,"[598, 493, 509, 440, 304, 394, 396, 367]",Academic
0,1396,229,OFFICE,89,OFFICE,"[229, 84, 209, 99, 211, 240, 210, 231, 89]",Academic
0,1397,594,STAFF OFFICE,457,STAFF OFFICE,"[594, 613, 593, 488, 489, 476, 431, 445, 510, 457]",Academic
0,1398,35,OFFICE,189,OFFICE,"[35, 53, 42, 181, 209, 84, 229, 226, 125, 235, 189]",Academic
0,1399,397,AUDITORIUM,35,AUDITORIUM,"[397, 391, 395, 255, 394, 304, 181, 42, 53, 35]",Academic
0,1400,397,ADMIN ENTRY,491,ADMIN ENTRY,"[397, 391, 395, 255, 394, 304, 440, 509, 412, 511, 491]",Staff
0,1401,599,MULTIPATIENT CONTROL,551,MULTIPATIENT CONTROL,"[599, 579, 622, 551]",Staff
0,1402,28,AV CLO.,59,AV CLO.,"[28, 29, 18, 8, 17, 44, 53, 36, 59]",Staff
0,1403,442,VENDING / TRASH+RECYCLING,372,VENDING / TRASH+RECYCLING,"[442, 509, 433, 489, 488, 373, 348, 374, 372]",Staff
0,1404,594,LOADING DOCK,71,LOADING DOCK,"[594, 613, 593, 488, 373, 206, 55, 69, 53, 39, 71]",Staff
0,1405,600,LOADING DOCK,71,LOADING DOCK,"[600, 594, 613, 593, 488, 373, 206, 55, 69, 53, 39, 71]",Staff
0,1406,509,CLO.,242,CLO.,"[509, 440, 304, 181, 209, 84, 229, 226, 125, 242]",Staff
0,1407,394,ADMIN. COORD.,617,ADMIN. COORD.,"[394, 304, 440, 509, 433, 489, 488, 593, 613, 620, 615, 618, 617]",Staff
0,1408,35,SIM STAFF,606,SIM STAFF,"[35, 53, 42, 181, 304, 440, 592, 577, 606]",Staff
0,1409,9,JAN,519,JAN,"[9, 29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 461, 519]",Staff
0,1410,511,EQUIP.,515,EQUIP.,"[511, 515]",Staff
0,1411,69,ADMIN. COORD.,617,ADMIN. COORD.,"[69, 55, 206, 373, 488, 593, 613, 620, 615, 618, 617]",Staff
0,1412,394,NICHE,207,NICHE,"[394, 304, 440, 509, 433, 489, 488, 373, 206, 210, 207]",Staff
0,1413,35,JAN,2,JAN,"[35, 53, 44, 17, 8, 18, 2]",Staff
0,1414,268,EQUIP.,520,EQUIP.,"[268, 304, 440, 509, 412, 511, 520]",Staff
0,1415,621,SHOWER,13,SHOWER,"[621, 514, 402, 239, 70, 10, 8, 18, 3, 13]",Staff
0,1416,509,EQUIPMENT,24,EQUIPMENT,"[509, 441, 302, 179, 44, 17, 6, 24]",Staff
0,1417,509,AV CLO.,408,AV CLO.,"[509, 440, 304, 253, 408]",Staff
0,1418,29,DF,607,DF,"[29, 18, 8, 17, 44, 179, 302, 441, 568, 611, 612, 610, 594, 607]",Staff
0,1419,396,ELECT,464,ELECT,"[396, 394, 304, 440, 509, 433, 464]",Staff
0,1420,53,CLO.,202,CLO.,"[53, 69, 55, 206, 210, 231, 214, 202]",Staff
0,1421,433,CONTROL,602,CONTROL,"[433, 509, 440, 592, 521, 602]",Staff
0,1422,594,ELECT,137,ELECT,"[594, 613, 593, 488, 373, 206, 210, 231, 137]",Staff
0,1423,509,HEALTH ASSESSMENT,417,HEALTH ASSESSMENT,"[509, 417]",Staff
0,1424,209,WORKRM/STOR,500,WORKRM/STOR,"[209, 181, 304, 440, 509, 433, 465, 500]",Staff
0,1425,493,AV CLO.,408,AV CLO.,"[493, 509, 440, 304, 253, 408]",Staff
0,1426,394,JAN,51,JAN,"[394, 304, 181, 42, 53, 69, 51]",Staff
0,1427,394,DEBRIEF / PREBRIEF (SP open),574,DEBRIEF / PREBRIEF (SP open),"[394, 304, 440, 592, 577, 574]",Staff
0,1428,53,EMERG ELEC,15,EMERG ELEC,"[53, 44, 17, 6, 15]",Staff
0,1429,611,RECEPTION,513,RECEPTION,"[611, 568, 441, 509, 433, 489, 476, 431, 513]",Staff
0,1430,374,DF,506,DF,"[374, 348, 373, 488, 489, 433, 506]",Staff
0,1431,394,MEDITATION,226,MEDITATION,"[394, 304, 181, 209, 84, 229, 226]",Staff
0,1432,433,RECEPTION,513,RECEPTION,"[433, 489, 476, 431, 513]",Staff
0,1433,69,SIM: CC,543,SIM: CC,"[69, 53, 42, 181, 304, 440, 592, 543]",Staff
0,1434,69,AV SUPPORT,52,AV SUPPORT,"[69, 53, 56, 52]",Staff
0,1435,594,EQUIP.,520,EQUIP.,"[594, 613, 593, 488, 489, 433, 512, 520]",Staff
0,1436,511,HEALTH ASSESSMENT,417,HEALTH ASSESSMENT,"[511, 412, 509, 417]",Staff
0,1437,209,ELECT,341,ELECT,"[209, 99, 211, 240, 210, 206, 373, 348, 374, 341]",Staff
0,1438,181,ELECT,341,ELECT,"[181, 304, 440, 509, 433, 489, 488, 373, 348, 374, 341]",Staff
0,1439,509,SP DRESSING,614,SP DRESSING,"[509, 440, 592, 577, 614]",Staff
0,1440,577,SIM: CC,544,SIM: CC,"[577, 521, 626, 622, 544]",Staff
0,1441,394,MANIKIN PREP,540,MANIKIN PREP,"[394, 302, 441, 568, 611, 549, 540]",Staff
0,1442,399,CLO.,72,CLO.,"[399, 269, 377, 328, 380, 404, 348, 373, 206, 55, 69, 53, 36, 72]",Staff
0,1443,53,LOCKERS,623,LOCKERS,"[53, 44, 179, 302, 441, 568, 611, 549, 623]",Staff
0,1444,69,SP DRESSING,536,SP DRESSING,"[69, 53, 42, 181, 304, 440, 592, 577, 614, 536]",Staff
0,1445,577,AV CLO.,221,AV CLO.,"[577, 592, 440, 304, 181, 209, 76, 221]",Staff
0,1446,53,DATA,50,DATA,"[53, 35, 50]",Staff
0,1447,594,SIM: CC,544,SIM: CC,"[594, 610, 612, 611, 579, 544]",Staff
0,1448,28,SIM: FLEX,548,SIM: FLEX,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 568, 611, 612, 610, 594, 585, 567, 548]",Staff
0,1449,348,AV SUPPORT,52,AV SUPPORT,"[348, 373, 206, 55, 69, 53, 56, 52]",Staff
0,1450,209,ADMIN COR.,489,ADMIN COR.,"[209, 181, 304, 440, 509, 433, 489]",Staff
0,1451,209,DATA,138,DATA,"[209, 99, 211, 240, 210, 231, 138]",Staff
0,1452,394,ADMIN ENTRY,597,ADMIN ENTRY,"[394, 304, 440, 509, 433, 489, 488, 593, 613, 620, 597]",Staff
0,1453,181,ADMIN ENTRY,597,ADMIN ENTRY,"[181, 304, 440, 509, 433, 489, 488, 593, 613, 620, 597]",Staff
0,1454,579,FOUNDATION SKILLS,412,FOUNDATION SKILLS,"[579, 599, 442, 509, 412]",Staff
0,1455,209,DF / TRASH+RE,66,DF / TRASH+RE,"[209, 181, 42, 53, 69, 66]",Staff
0,1456,394,DATA,586,DATA,"[394, 302, 441, 568, 611, 612, 610, 594, 586]",Staff
0,1457,53,WELLNESS,391,WELLNESS,"[53, 42, 181, 304, 394, 255, 395, 391]",Staff
0,1458,69,CLO.,242,CLO.,"[69, 53, 42, 181, 209, 84, 229, 226, 125, 242]",Staff
0,1459,35,MEDITATION,226,MEDITATION,"[35, 53, 42, 181, 209, 84, 229, 226]",Staff
0,1460,509,DEBRIEF,549,DEBRIEF,"[509, 441, 568, 611, 549]",Staff
0,1461,612,MAKERSPACE SHOP,415,MAKERSPACE SHOP,"[612, 611, 568, 441, 509, 412, 415]",Staff
0,1462,35,SP LOUNGE,528,SP LOUNGE,"[35, 53, 42, 181, 304, 440, 592, 577, 528]",Staff
0,1463,509,SHOWER,5,SHOWER,"[509, 441, 302, 179, 44, 17, 8, 18, 4, 5]",Staff
0,1464,374,AV CLO,407,AV CLO,"[374, 343, 406, 375, 259, 394, 407]",Staff
0,1465,29,AV CLO.,219,AV CLO.,"[29, 18, 8, 17, 44, 179, 209, 80, 219]",Staff
0,1466,28,SP LOUNGE,528,SP LOUNGE,"[28, 29, 18, 8, 17, 44, 179, 302, 441, 568, 611, 577, 528]",Staff
0,1467,376,CONTROL,562,CONTROL,"[376, 394, 302, 441, 568, 611, 612, 610, 594, 585, 567, 562]",Staff
0,1468,395,DEAN,616,DEAN,"[395, 255, 394, 304, 440, 509, 433, 489, 488, 593, 613, 620, 615, 618, 616]",Staff
0,1469,394,SIM: FLEX,548,SIM: FLEX,"[394, 302, 441, 568, 611, 612, 610, 594, 585, 567, 548]",Staff
0,1470,29,DF,607,DF,"[29, 18, 8, 17, 44, 179, 302, 441, 568, 611, 612, 610, 594, 607]",Staff
0,1471,28,VENDING / TRASH+RECYCLING,372,VENDING / TRASH+RECYCLING,"[28, 29, 18, 8, 17, 44, 53, 69, 55, 206, 373, 348, 374, 372]",Staff
0,1472,53,ASSIST. DEAN,560,ASSIST. DEAN,"[53, 69, 55, 206, 373, 488, 593, 613, 560]",Staff
0,1473,394,WAITING / PREFUNCTION,620,WAITING / PREFUNCTION,"[394, 304, 440, 509, 433, 489, 488, 593, 613, 620]",Staff
0,1474,53,ADMIN ENTRY,380,ADMIN ENTRY,"[53, 69, 55, 206, 373, 348, 404, 380]",Staff
0,1475,69,CL STO.,73,CL STO.,"[69, 53, 32, 31, 73]",Staff
0,1476,601,ADMIN ENTRY,597,ADMIN ENTRY,"[601, 604, 594, 597]",Staff
0,1477,510,SIM: LD,569,SIM: LD,"[510, 445, 431, 476, 489, 488, 593, 613, 594, 604, 601, 569]",Staff
0,1478,69,ASSIST. DEAN,560,ASSIST. DEAN,"[69, 55, 206, 373, 488, 593, 613, 560]",Staff
0,1479,394,CONTROL,562,CONTROL,"[394, 302, 441, 568, 611, 612, 610, 594, 585, 567, 562]",Staff
0,1480,209,DF,607,DF,"[209, 179, 302, 441, 568, 611, 612, 610, 594, 607]",Staff
0,1481,209,SP DRESSING,536,SP DRESSING,"[209, 181, 304, 440, 592, 577, 614, 536]",Staff
0,1482,18,RECYCLING,63,RECYCLING,"[18, 8, 17, 44, 53, 39, 63]",Staff
0,1483,53,SUPPLY,572,SUPPLY,"[53, 42, 181, 304, 440, 592, 626, 572]",Staff
0,1484,9,CLO.,240,CLO.,"[9, 29, 18, 8, 17, 44, 179, 209, 99, 211, 240]",Staff
0,1485,493,EQUIP.,515,EQUIP.,"[493, 509, 412, 515]",Staff
0,1486,53,CONTROL,565,CONTROL,"[53, 42, 181, 304, 440, 592, 622, 565]",Staff
0,1487,53,ADMIN. COORD.,617,ADMIN. COORD.,"[53, 69, 55, 206, 373, 488, 593, 613, 620, 615, 618, 617]",Staff
0,1488,209,ELECT,392,ELECT,"[209, 181, 304, 394, 255, 395, 392]",Staff
0,1489,394,FOUNDATION SKILLS,412,FOUNDATION SKILLS,"[394, 304, 440, 509, 412]",Staff
0,1490,43,ADMIN ENTRY,214,ADMIN ENTRY,"[43, 180, 303, 442, 509, 433, 489, 488, 373, 206, 210, 231, 214]",Staff
0,1491,53,SIMULATION AV EQUIPMENT,603,SIMULATION AV EQUIPMENT,"[53, 69, 55, 206, 373, 488, 593, 613, 594, 603]",Staff
0,1492,209,ELECT,232,ELECT,"[209, 84, 229, 232]",Staff
0,1493,493,AV CLO.,61,AV CLO.,"[493, 509, 440, 304, 181, 42, 67, 32, 31, 61]",Staff
0,1494,35,CLO.,202,CLO.,"[35, 53, 69, 55, 206, 210, 231, 214, 202]",Staff
0,1495,509,MAIN ELECTRICAL,14,MAIN ELECTRICAL,"[509, 441, 302, 179, 44, 17, 6, 14]",Staff
0,1496,9,CLO.,462,CLO.,"[9, 29, 18, 8, 17, 44, 179, 302, 441, 509, 433, 492, 462]",Staff
0,1497,592,MDF,20,MDF,"[592, 440, 304, 181, 209, 179, 44, 17, 6, 20]",Staff
0,1498,394,CLO.,240,CLO.,"[394, 304, 181, 209, 99, 211, 240]",Staff
